real_A1, imag_A1, real_A2, imag_A2, tlast
7d97, f52b, 2116, 6efd, 0
2d74, a0aa, 2ae5, 2ec3, 0
2f99, 5927, 998b, 6ddf, 0
5ee2, 6fd9, b81a, b356, 0
c0bc, 1129, a96f, 722f, 1
0b36, 1413, 107e, 1332, 0
6d52, 42d3, b03a, 876e, 0
9495, 642c, ecf8, 81d6, 0
db92, 6368, b53b, f85d, 0
b4fe, 2a93, e40d, 9b2a, 0
24f3, e9c5, f5c1, 7726, 0
1849, e11e, 7c6a, 6eeb, 0
64fe, 16a6, 9274, 082a, 0
ec67, cef7, 4127, b9c4, 0
ca36, 2ee7, d69c, 3f90, 0
07dd, 835c, 569c, 610b, 0
fa84, a45a, e561, b913, 0
bea6, d667, 9e66, eb2d, 0
73a7, 8cbf, 845f, ff7f, 0
b55d, 29d5, d5b2, 258e, 0
07ad, 0c8c, 0c63, 6cad, 0
34ed, 74b0, 436b, d831, 0
9226, a073, 3e33, 970f, 0
05cd, 9460, eb50, e3dc, 0
9199, de66, f255, b559, 1
39fd, 567d, 25a8, fed9, 0
e288, 6270, 6ce9, 2317, 0
d3cd, fa8a, c1ff, 7215, 0
12ef, 4255, a004, 83f3, 0
ff36, aef7, 9cb7, a034, 0
a6cb, eb0f, 8a65, 78d0, 0
c444, f4f3, 2807, b502, 0
bb9d, 7b2e, c0aa, 479a, 0
fc79, 5d7a, 0e44, 5b6d, 0
1e19, 540a, c152, b053, 0
ef03, 25f4, 164f, ee41, 0
5a66, 6969, 19d1, c0c6, 0
a5fa, 81c7, 8c51, e957, 0
6fbf, c73c, 6042, 3bf7, 0
d628, 80c7, 1941, 2a65, 0
0488, a3a0, 12e0, 821c, 0
7819, 0a92, ab66, 3433, 0
d48b, ad47, 832c, bca1, 0
7f96, 90bb, 1262, 24d3, 0
861e, 4baf, 1d3b, daf2, 1
b43c, d99a, 35d0, 5e18, 0
bfa1, f80d, 702b, 3bfb, 0
42e6, 9ab9, b1c5, 8623, 0
4b3e, 39ca, aba3, 429a, 0
70b8, 9a9a, 27d2, 21ca, 0
3ca3, 4fc1, 35d7, 202e, 0
1421, 2212, 8718, 3a04, 0
dadd, a629, 5db4, 1962, 0
939d, b0ee, d2a5, 79dc, 0
d208, aa60, 3075, 598a, 0
1058, 5984, ff0f, 5c51, 0
1759, db9f, 4b6e, 7eb4, 0
97cc, a428, 6904, 6359, 0
1c28, b875, 448d, 2c90, 0
5708, f005, 9667, 1fb0, 0
eee1, b14e, d4cc, 6a66, 0
08a1, f8bf, f05e, 6840, 0
c0da, 0167, 1f7e, 34e8, 0
718f, 7c1d, cca6, f351, 0
5c44, f0dd, 94e8, fbd7, 1
5a4d, bfe9, 1b30, 667c, 0
4354, 6731, f3bd, dfca, 0
817a, f289, d1c3, 93d2, 0
80a5, de1d, 95a4, ba81, 0
5e40, 480e, 6d39, 610d, 0
94d7, 0bac, ecd3, b377, 0
3d54, e99e, 0905, 6e02, 0
32c3, f362, be30, e9e9, 0
b4df, 3f49, 0de9, 9f22, 0
38b3, 84a5, 3c40, f732, 0
e9ec, 07f3, 6e5a, 40fd, 0
e9c1, e6a9, 5bcb, 1ec7, 0
58f4, bea4, 5bf0, 1fe9, 0
bc9f, a8bf, 40ba, 6240, 0
b1b9, f650, 610d, 7427, 0
358f, 3cfe, d59d, 454f, 0
4fed, 6ca0, 5db7, 2c20, 0
339f, 696f, bf69, 76c6, 0
e161, 862a, 5f41, 9a03, 0
aa5f, 601c, e113, 35e1, 1
aff6, 09ce, 1844, 5a98, 0
1092, 9742, 9f3e, b799, 0
fe5c, bfe8, 81aa, f8c9, 0
1f5c, 35d0, b558, ca01, 0
4f58, 30e6, 079f, a4c7, 0
3f33, b94c, edb1, 3478, 0
eb6a, a7b8, 56cf, fbc7, 0
e9d3, 2714, 3d83, c39c, 0
13ca, 3d09, f38a, 2c36, 0
f69c, 00ef, c099, 91c5, 0
1717, 96ce, 5684, 2b55, 0
dd6c, e29c, cc9f, bb85, 0
0937, 29ca, f80f, b79d, 0
932a, 153d, 6a57, 7660, 0
db97, 39d0, 724c, 68cf, 0
2114, ccf8, e6cf, 7bb0, 0
006d, 79f6, 259e, 593b, 0
18df, 8073, 25c5, 0f24, 0
1fb4, 77a9, 7b05, 7a5f, 0
470a, a76c, cb19, 66ac, 1
f475, 3de3, 4e67, 4b8e, 0
6121, c129, a0e1, 14c3, 0
d226, de76, 15b0, e859, 0
07ae, 080a, b0e6, 8a8b, 0
37c1, 2862, d92e, f0b1, 0
ab53, db74, 2c14, ce33, 0
a7a2, 0737, 2d1f, 401d, 0
00a8, cec7, 7b5c, 839e, 0
9189, 2302, e142, 38fc, 0
67c2, 826f, cf91, a4b4, 0
147c, c4bc, 690b, 4bfb, 0
3b7b, d5f4, c7e3, 2a80, 0
d5b2, 97a4, bc59, f6db, 0
e5e8, 73da, 5946, e4d9, 0
1de2, 6518, fe5c, 4428, 0
e9ee, 7303, 5ddf, 9eb2, 0
2c28, adbc, 01d7, e3d6, 0
6946, bd87, 6cbf, b78e, 0
635e, 217b, 8237, 31bc, 0
a29a, 1253, 8a5e, be97, 1
b1df, d8d6, 9bf9, 9de0, 0
f764, 99ef, 2bcc, 26ff, 0
3897, 1fab, 0706, f66d, 0
07f2, 7bca, 5698, 482c, 0
e433, 25c2, b3b4, c2e4, 0
3dd7, 3912, e4a5, f931, 0
e5f6, cbdd, 2e98, bb4c, 0
c950, fad6, 6d42, a5cf, 0
4863, 817e, df59, b9f4, 0
bcbd, fb38, 61a2, 7154, 0
7c61, 6a9c, a81d, a584, 0
2e20, 39d1, 0e96, 01ea, 0
126d, 0a5f, 7393, 0542, 0
8b01, 6c2d, 895c, 06b6, 0
a7db, 7712, e9f0, e8ad, 0
0651, 8aab, 064b, a85b, 0
675a, 3e52, a7af, 2bab, 0
9fac, 52c6, a8df, 79aa, 0
d365, 9e53, 6f3e, 5169, 0
95fb, 1d7b, 263c, 601d, 1
e0b0, d37d, 390c, fbe6, 0
6439, 9c08, 79c7, 4692, 0
77b3, a08f, 2841, ca27, 0
cae7, e751, 2f2e, 5a1b, 0
a415, d72e, 3c0c, 721c, 0
7dc3, cc6f, bf43, 187b, 0
4a4f, 5e4d, 7d82, 2a09, 0
aced, 738d, 71fd, c4e2, 0
a5cd, f9e9, 0db9, 8bc1, 0
81da, 0b86, 6ce3, 5e95, 0
a4a0, b203, 5894, bded, 0
9170, 0cce, 8ef4, 29d5, 0
419e, a9de, 0ae3, 5f34, 0
29e6, 75e5, e450, a88b, 0
95d0, a935, 2bcb, 1de4, 0
d763, 00e2, 7982, 4924, 0
d6d8, 1931, b727, 2401, 0
0030, 5277, c6b4, d59f, 0
94c8, e2be, 7a14, 0152, 0
0ad4, 41a7, c6a9, c1f7, 1
a318, 19e6, ce02, 8429, 0
5ee8, 3632, 3881, 5e40, 0
8eca, 62cb, 9e49, bd29, 0
c4a4, 008d, a1b9, 7842, 0
3021, f32b, 7dcd, 05c1, 0
6da8, 27ea, ab6b, e2e9, 0
e34b, 39f3, 34b0, 4d63, 0
0810, acf8, 1dca, 6517, 0
e90c, 7f9f, 20b7, 8f54, 0
11ec, a255, 851e, 8097, 0
0342, 2c76, 63e8, 3c9b, 0
14ac, 6e5d, 953b, f7ef, 0
7c78, ecc4, 6224, b82c, 0
767d, e7d0, a21a, 2f70, 0
cb44, b8b3, 377e, 7f11, 0
851f, 7329, 859a, 6cce, 0
cd58, 165b, 9a58, 286b, 0
5d57, a7d4, 50bb, 4235, 0
25cd, 9fad, 1779, 0786, 0
4b1e, 484f, c195, d728, 1
732c, 9006, d867, 165a, 0
73df, 6cd8, 9a21, e8da, 0
7b36, 583a, 5019, 522e, 0
34fc, 1491, a380, 2db8, 0
1aed, 603a, c94d, 5fca, 0
1564, e4ec, 9051, 6e62, 0
11da, c485, 7c01, 51aa, 0
faa8, 3253, 8a50, 6733, 0
c1ca, dc72, b6aa, d342, 0
ec0e, 436c, fb75, ab99, 0
038e, d4ea, e5f9, b63f, 0
3fe1, df86, f240, 3269, 0
c422, a725, 81af, 12c5, 0
9691, 5b2b, 2927, 8d61, 0
2069, dd0f, d807, ba25, 0
f25d, ca76, b32d, 5e17, 0
0129, 71bc, 57ab, db1a, 0
45bb, e24e, 6a1d, 31d7, 0
65f7, 62b7, 00a3, 0650, 0
c6e2, e4b5, 0416, ccfe, 1
9527, 4474, c18d, 231c, 0
92a6, 96af, 8afe, c033, 0
e590, bdab, 92af, 3d6f, 0
dcff, f817, d844, 9f43, 0
46bb, f919, 3ae4, 3fd7, 0
5d0b, ce8f, 0f8f, 1480, 0
b552, 81d4, 29e8, 692e, 0
e936, 4d34, af07, 11df, 0
088b, ca70, da67, e270, 0
9733, 2b7f, a3bb, 3785, 0
5d26, a318, 47d6, f0a2, 0
adfa, 9092, 07b9, 4eff, 0
95a0, e976, e933, 685b, 0
9f7a, b2d2, af2f, 3eee, 0
2007, c140, 6b49, 1efd, 0
1839, 4bc4, 30a3, a6ae, 0
6396, e916, 502f, b01d, 0
f8b9, 5ff6, e5b3, f454, 0
2755, 9709, a8e0, 3ae9, 0
069e, 9924, 656d, 4d2c, 1
ead4, 0ac6, d6f2, 47d3, 0
c734, 0fb2, 3f20, b156, 0
75e1, 762d, 3c3d, 4f7c, 0
fce5, a1a3, f9dd, 6af2, 0
8c58, 2e41, 6e15, c14a, 0
05fa, 1bbe, e56c, 6eae, 0
65e9, 0339, 80ef, e42c, 0
7cd0, d839, fa92, d7b1, 0
acbe, 80ef, 2b2e, dd80, 0
fa05, 0607, 53a7, df7c, 0
264b, 050f, be82, 0509, 0
a6e4, e015, c925, 33a7, 0
fee7, f877, 148c, c9e6, 0
c534, 64cc, 8f0d, 5db4, 0
142c, cf6a, 64eb, 5321, 0
68ed, 3d1f, 2305, dc7c, 0
4d25, f049, f6fb, 26d3, 0
d858, e30d, 0209, e0c8, 0
3b56, 38b2, f14e, f461, 0
dd9f, 19c5, a138, 2219, 1
4395, c621, e53a, 2861, 0
22f7, 90ef, 1319, 0150, 0
0baa, 569f, 22af, 5542, 0
66c0, 1e06, edb2, d87c, 0
4aee, 075d, aee1, c203, 0
2820, be82, 4914, e207, 0
90f2, c419, 0697, e403, 0
fc0d, 5d4d, 7778, bc69, 0
bd11, c0da, d490, 7bb8, 0
0386, 6fef, ea43, 3521, 0
39de, 5f35, 810d, cdfe, 0
77da, b839, a5df, b04b, 0
90c3, 8c05, f529, e55c, 0
59e2, 6859, 960b, 4907, 0
9cf4, 5b7f, 8f83, ba39, 0
267a, 0f6f, c9d5, 2c52, 0
e6cc, e5cc, a151, e5ac, 0
a6e1, faa8, fe40, 25f7, 0
4560, 1c69, 8388, 9043, 0
59c2, 29fe, d420, e63d, 1
853a, 3840, 12d9, cac0, 0
07e9, a3ca, ffa7, 14ab, 0
bf98, 7a0b, 88b1, 132d, 0
7b46, 3acf, 4ceb, 6ec1, 0
b687, 3df6, 6279, 4aea, 0
bf79, 09bc, 0f69, 981d, 0
c6b4, 4a24, b39c, 4425, 0
4878, 689e, 0a30, 2937, 0
e91a, 79f6, 08d2, 6bcd, 0
030a, 1fbf, a7d0, c3d3, 0
01ae, 2e7b, d946, f3b6, 0
90eb, d2b1, 8ac6, 7ed6, 0
41a9, f46d, 23c3, b959, 0
0c5e, 4c31, 79a0, fa92, 0
6f6c, 4895, 004c, c91c, 0
3546, 16a2, 466c, 2672, 0
8e10, 4d8b, 9fe2, 69e5, 0
3c96, 6130, f25e, 53d0, 0
87e6, 4f8a, 0d22, 7f65, 0
c470, 7e13, f9a7, 36b8, 1
b706, f720, ec7f, a34e, 0
ab63, adac, 9241, 8baf, 0
723b, f49f, 9dbe, d96a, 0
4a73, dca2, e754, 862b, 0
f1df, f1a7, 8560, d882, 0
ac14, f6cf, c976, 0f3e, 0
fa0b, dea1, 2cfa, 7b8f, 0
6980, 9ee8, 0e11, 4ce5, 0
e463, a827, dbda, 25bb, 0
dd24, 691a, 8342, 51e5, 0
aa6a, b98f, 34f9, e275, 0
12dd, 27f8, 51cb, 0c89, 0
d876, 6277, 8cb7, 27c9, 0
8f2d, d556, de15, 49ec, 0
855e, f5a6, 815e, cb0c, 0
1beb, 5a06, 64d7, 9d98, 0
7f4f, 627b, 56ac, b440, 0
aa6f, 0d6e, 89f3, 7f28, 0
2b2a, 4fd4, 46a7, 1e9f, 0
591f, 3506, 6f5c, 3c4c, 1
46ce, ec6d, 306c, d42b, 0
3906, ee25, 20b5, 1542, 0
0f8b, 1e61, 7f19, dfc2, 0
2c3d, 2be2, 79ab, 76be, 0
d624, cb48, 4373, 775a, 0
79b1, c933, 60ed, ebe9, 0
5ec5, 88bf, 7cd8, e15c, 0
542d, e111, 5703, 2033, 0
72b2, 3338, 7327, b2dc, 0
c2af, a0da, d9d2, 4f63, 0
241f, 9301, 08c6, 3e66, 0
91dc, 96fc, e033, c1f9, 0
f5be, 1fc4, 21bb, be86, 0
a016, 1e07, 7f8e, 5341, 0
8c99, d672, 1021, c1fb, 0
627c, 2ab0, 8abd, 9f53, 0
148f, de23, 4721, 36c3, 0
ba3c, 7b10, a49e, 5349, 0
379e, 02fd, b545, 7722, 0
6f37, da4e, da8c, 183a, 1
3060, f37d, a3e5, 4c39, 0
a28a, 46e2, 3ab5, 5874, 0
c36f, bd67, 82d7, 1e3d, 0
74b0, cd3a, 552b, 9678, 0
210b, 6e46, 644e, c4c5, 0
14c5, f73c, a4fc, b6db, 0
a030, bb46, 9be0, d0a3, 0
2d99, 94c6, 873f, c930, 0
0cb2, f30c, bb61, f169, 0
0748, f3f0, 5d2c, 742b, 0
3483, 6183, ccb7, e197, 0
ba2c, 778f, 5fcf, 8fb9, 0
5922, dd06, 2859, 6927, 0
007a, 7bcc, 0dbd, 0ab2, 0
1bd6, 957f, 68b1, c86e, 0
0f75, 957d, 006d, 0643, 0
7138, 72e2, 7779, 7728, 0
9ed2, 34d5, ee82, 333c, 0
3859, 2bcd, d109, 7267, 0
6d20, fa9d, 98aa, be25, 1
b105, b71b, c89e, 0c2e, 0
6591, 06da, 054e, a1d4, 0
1495, 5132, 6f79, 4451, 0
602a, 3d85, cb78, 2758, 0
f1c0, b882, 9e29, 0bd1, 0
4c61, 1c24, 44a8, 4deb, 0
d133, 500c, 194a, 9d89, 0
8663, 9570, fdbd, a162, 0
9a0b, 440c, e1d2, 48d5, 0
d016, bb93, c6d9, 5bfe, 0
a6a1, 9061, c350, a586, 0
e7bd, 962b, 3d8d, 2783, 0
4ea8, c9b8, 6600, 04c3, 0
ea55, b7bd, 6926, 8163, 0
0e60, a5dc, f72d, 3247, 0
2fc0, 13e5, 403e, 4397, 0
5c1e, adf0, 1d19, 013c, 0
579e, 8078, 1e89, 68f5, 0
e625, 8068, 1b8e, a719, 0
8bd4, fff0, d8be, b8e0, 1
6414, e471, 5c6e, 688a, 0
20cf, 9baf, 64c8, 29e1, 0
2a00, 7470, 76ee, 9640, 0
4235, 82c4, 4893, 92e6, 0
23df, fd4a, b065, 66c3, 0
fbab, ac91, ad8f, b2cc, 0
aacd, 6bc3, cae0, b840, 0
0eda, 8a8f, ce4e, 2e13, 0
26fa, 5398, 832d, 091b, 0
a742, 43d8, 624b, ea65, 0
5266, c6c4, 48dc, 947f, 0
f97a, 5866, e0d7, fc4b, 0
8d8c, 2472, 22fb, e068, 0
97c1, 3904, 4eee, c0d0, 0
c0bb, e436, 90e1, 2faa, 0
a9db, bd23, 5f26, a75a, 0
ef04, 6a06, 732d, 6c82, 0
8231, ef85, a177, 1ee9, 0
99cc, 3145, 1c3b, 4a40, 0
518b, 9063, a572, 90b9, 1
34fc, 925b, a875, d4aa, 0
bcf6, bcc5, 5a6c, 2408, 0
6f1b, 9f4a, 84f5, 3483, 0
bc06, 92d5, ae87, 7c50, 0
c29d, adf5, 110b, 020f, 0
0e1b, 5f87, da9e, ca48, 0
c51d, 59d7, 6973, afdf, 0
a8a2, 5b06, 50a6, 49bc, 0
c281, 0ce9, 02ea, efc1, 0
5984, ee8f, dea4, 8e70, 0
a049, 6432, f5b5, 6b02, 0
468f, 95c3, 56df, 9a6f, 0
8685, 1d9b, 99fc, 29c6, 0
1e54, dc57, b428, b91a, 0
c58b, 33ea, e0d7, 03f1, 0
86b9, 2bc8, c3b5, a718, 0
e83b, 7f0c, 8a51, bec9, 0
3487, b3fb, f1d5, ad60, 0
6e7c, fc63, 26e2, 92f8, 0
8f48, 90f1, 6be4, 4cae, 1
930f, 99ae, 91b0, 6583, 0
ab1b, ed67, 9f01, dd8c, 0
275f, 878b, 8789, 2270, 0
7245, 35f7, 9c42, 14ec, 0
7192, 2c5c, 2f59, 2cbe, 0
1574, 5747, 1541, 354e, 0
e112, 5fc7, 02c7, e99d, 0
03b2, 2134, 6fa7, 38e3, 0
461e, dac2, 3290, 5cc1, 0
8bab, 1c19, 8396, ff08, 0
2b58, 70c7, 331b, 8aef, 0
e0d3, 075a, f65f, 2fe1, 0
804e, c35a, 4aa0, 1de2, 0
389c, f6d6, f118, ab27, 0
f06e, 5075, c7c1, 1637, 0
6349, 043f, 4788, 435b, 0
1134, f371, 9a63, d417, 0
64a8, af7d, 42d8, 92c0, 0
0565, b28e, df7c, 07aa, 0
24a0, f980, 3688, 8058, 1
b3e9, f734, 37a3, 75b7, 0
c35a, 16a0, 0890, 47ef, 0
8086, ebb4, d0a3, 4db0, 0
50c8, a505, 4bc0, 940d, 0
9cfd, bcb8, 13de, edd2, 0
a9d5, fdaf, ffaf, e2fb, 0
1369, 7483, 03f9, 3e89, 0
0729, 9c4a, ffe5, 700b, 0
4509, 0492, b8ef, 007f, 0
2312, b99d, e5f0, 623a, 0
cb62, 736b, c7ea, d91c, 0
4364, aed7, 4be7, 4bfe, 0
b76b, 2837, d9da, 1b13, 0
615d, 9cd0, a849, d938, 0
a757, 1290, c59b, d1eb, 0
2bcf, 4ff9, 9e6d, 7cdb, 0
c53c, 1ac0, 0720, 378d, 0
93a0, 5b23, d719, 8236, 0
3d43, a8ee, 186f, 231e, 0
9597, 3cc6, 2580, 9cc9, 1
bd1f, 2840, b079, ae23, 0
ccf1, 7316, 30db, 3412, 0
9835, 1e0d, 42ca, 499d, 0
09f6, 8ad2, e3a2, 5751, 0
fe3c, c670, 867a, 1693, 0
3f27, 9067, fc7f, 305d, 0
50f5, 2d96, 8dce, 06f9, 0
8fb4, 257a, f635, 957e, 0
758c, 6dc8, 396d, 5995, 0
8e60, bdbc, 22d0, 69de, 0
4a31, dacd, af3b, adae, 0
ca2c, d380, cd60, 6448, 0
f98b, 0a71, dbaf, 05ea, 0
db37, 4256, e54f, b5fd, 0
c95a, 51a2, 7210, 5d00, 0
5a85, 1a83, ec0a, cac1, 0
291f, 0349, 4bb6, 6e0b, 0
d41e, 7f80, f2af, 6de9, 0
05f8, ea7a, d92e, e1ab, 0
5fe2, dbcb, 7264, 8962, 1
0190, 6c9d, 2968, 490d, 0
c047, cb1c, 386a, 0a28, 0
a854, 2a2b, 1ccd, e143, 0
b127, c7c4, 6012, 6601, 0
b051, 9d98, 451a, e645, 0
d7ac, 5b53, 7adc, 8b7d, 0
cc0d, c1d8, b4cf, 89ec, 0
6da4, aacc, 7d3b, e1c8, 0
e3fe, 0453, cd09, 79ae, 0
236c, c215, 7f0d, b398, 0
6b24, 2b6c, 11ed, 295e, 0
cfc2, a66d, e381, 365e, 0
12bc, f74f, fe25, 83b5, 0
daf2, ad22, af8e, f12c, 0
a00b, 59d8, aff7, cc32, 0
7b88, 59c0, 5d76, 201d, 0
e07b, 7d81, 2606, d6e1, 0
8b1d, 5956, 7fce, 5397, 0
a7b7, 8af7, c030, cfe9, 0
dc7e, 0a00, 7e4a, 36ab, 1
e6f4, 3d49, ccc8, b52b, 0
2db9, b82e, 8b97, 93c9, 0
6a6c, 3939, be65, ee41, 0
f262, 7077, 8d9f, 3e74, 0
3b91, b919, bbac, aba5, 0
c9ab, 51b1, 2d6d, 410f, 0
4038, 52c7, cfdd, e385, 0
e972, 3f4d, 8898, 8cea, 0
8608, 4f6e, 419b, f223, 0
bc1d, 6f5e, a705, 8219, 0
8f27, 94f8, 6c85, ba5b, 0
e38c, 6ac6, da28, eff0, 0
f4d9, 6cfa, 3e13, 4ce8, 0
b50a, 3893, 78fd, 3f2b, 0
0a36, a41e, 0b49, aa64, 0
dd24, d472, d856, 2ee5, 0
a6bc, 25b5, 4f18, b1bd, 0
013f, 9852, d6e3, 5c80, 0
aa8b, 23a4, 6652, 918a, 0
30c2, 1d96, 48c7, 788a, 1
1026, c07c, 7a3c, 1058, 0
7ead, 27f2, 944f, 5255, 0
66f4, 3b4d, c5fc, 6cb1, 0
09d1, a05f, acfe, a83c, 0
995e, 04d5, ffb8, a3df, 0
ed13, 541a, a31e, 137f, 0
abfa, ec5d, 3c56, 3b78, 0
5dd5, 9ed3, c600, 0b49, 0
6ebb, 3ea6, b7b3, 2ef2, 0
43c2, 11a5, ed72, 9a7a, 0
f035, 6c66, c079, 05fa, 0
56b1, 3e68, e3a1, 23c1, 0
0085, 3ad7, 2529, aadd, 0
34c1, 8b6e, 0646, 2848, 0
889f, 4d6e, 4dfe, b0a9, 0
e7f0, 155c, 490d, 9232, 0
08cb, 2b7a, 6b76, 4c42, 0
c6bf, dec1, ca15, cd8c, 0
b5ac, e431, 0f05, ae87, 0
fb8b, a635, d146, 67ad, 1
de9d, 1bfe, ed34, 6670, 0
68d6, 73e0, b7a6, ce59, 0
1f8b, 25dd, 740c, 342c, 0
dba5, 9bd6, f11e, a703, 0
e5b2, 20c5, abd2, 9451, 0
454f, 14c6, 14c6, 2581, 0
2ca6, a1ca, 25e6, 3c6b, 0
0510, 3921, d49b, cb55, 0
1c6a, faea, 3195, 4d57, 0
d0ab, f454, eeb8, 28eb, 0
c9d0, ef74, 0b14, fa9d, 0
4e57, 8f6c, 1fad, 1751, 0
ea63, ac5e, f7f6, 17c3, 0
477d, 0684, 157a, 2500, 0
ee41, 6fd3, 9a3d, 034f, 0
4dd7, e74a, f33a, 5187, 0
98d4, 1170, c17d, 84a5, 0
df55, affa, a667, 791d, 0
c633, 1784, cff7, 0187, 0
56fb, 5163, cee9, 9766, 1
7915, 859b, 9fd9, 8568, 0
052e, ac7d, 6efb, 15df, 0
4318, 9111, 45da, c619, 0
9d41, 453f, 4e84, 1a73, 0
2733, 77b4, a2d5, 281d, 0
16f9, e37e, 3986, b53f, 0
1a60, 53bd, b086, 75b0, 0
5c13, 2650, e909, f353, 0
9f2b, 3b9f, c940, 9694, 0
3c6c, ebe1, 4471, 6fb5, 0
7e8c, 24eb, 73f8, 77f2, 0
a8b3, d3fa, 1029, 4041, 0
fbc1, 845c, c4a1, 3cff, 0
e8ec, 9a3c, 7c3a, dfea, 0
6c95, 4226, 0675, 771d, 0
8b0c, 0542, 08bb, e87c, 0
ab69, 550c, f00b, 9bab, 0
cfe9, 1033, d27a, e1ce, 0
4d4a, 1e34, 0065, ef5b, 0
c3e3, 1aa8, a958, b2b0, 1
c43e, d89e, 4010, aafe, 0
a31a, be3c, e79f, bb50, 0
55d3, f4f4, 5bcb, 1b76, 0
cf89, f372, 0fdd, 8599, 0
b41c, ba79, 2fb0, 1372, 0
52de, 913e, 6595, bc51, 0
1b06, 0135, 64f7, eb2a, 0
3957, 4053, 223a, 236a, 0
d44b, 0466, 0bb5, 9341, 0
8729, d6e3, 4e39, 81ab, 0
58ee, 6cfd, 5929, b160, 0
2a3b, 9235, 5c08, d8f7, 0
86aa, 8b03, c2e5, 5597, 0
fd46, 8dcf, 63a9, e498, 0
13f8, cbcf, a591, 0ed4, 0
1791, f050, a7dd, 9920, 0
c7d0, c565, f2c4, a341, 0
a0d0, f47a, da36, 6ee2, 0
ae16, 7200, aced, 295d, 0
7079, 4e1a, c317, 925a, 1
61ce, b656, fb9f, d0be, 0
1ae8, 2224, 63c0, 3d9d, 0
084c, 8ac1, 3860, f8d0, 0
0509, 58a8, b904, 18ab, 0
4244, 1c7e, 2520, 2082, 0
395f, 0173, c511, f860, 0
600e, 5548, 2c6e, f2fa, 0
c1c5, 3f8c, 739b, 3fd5, 0
7ad2, 7db2, 17df, 3e41, 0
2c9b, 9151, cc6e, 98cb, 0
88cc, 8d5a, deec, fc34, 0
4039, 4fa2, 7563, 6a80, 0
514c, 4999, 0ebe, 178c, 0
611f, 44cb, fb0d, 1e0a, 0
9222, c836, 4f7b, 04f6, 0
2fbb, 1898, 5685, e32a, 0
f1eb, 9c77, 88cb, 8d5b, 0
af4f, 2ecb, e0ad, cbc4, 0
2696, 362b, 41af, 1bef, 0
d057, 62b9, 0f95, 78ba, 1
99b3, e4b1, 1720, 7be6, 0
80af, 11f0, cbfa, 9256, 0
44a0, 2c3b, 4b1c, cfde, 0
bdd8, 1b91, 9284, 0cc0, 0
ab7e, fa3e, a41d, c4b5, 0
9b05, 5576, 1ff1, bbd9, 0
4cf9, e955, 05e3, b6e0, 0
79b7, e393, d0e4, 73a6, 0
bcc4, 7061, 40ca, 49a3, 0
2f7b, 64c1, 1d26, a8d3, 0
bc50, 0cdb, 2438, fe5d, 0
c0ae, 1594, 3522, a453, 0
0a74, 6b69, 5b74, 0545, 0
b8e1, e0a3, d70b, e1b6, 0
e476, 179b, 6949, cf4f, 0
fec8, 0e91, 20db, fc46, 0
81d5, 7218, 2895, 7c2c, 0
3ca9, 6ae8, 5f10, 91aa, 0
1c5b, 25c4, 62a6, af91, 0
d629, cd19, dc90, 5f48, 1
11cc, 6ad7, 15fa, aaf1, 0
fa9f, 7c01, 2c5b, 8d49, 0
6f79, cc2f, 4fb5, ad18, 0
4624, 91e2, 8b0d, 63fe, 0
3dd5, 3b92, 6477, 23a6, 0
bf9d, 70ae, 9883, ae7b, 0
d06b, 04b2, 6b7f, 26d4, 0
d955, 829a, 6eb1, bf39, 0
56d4, 3642, c264, 1a91, 0
4205, d0cc, ef8c, eed6, 0
f40b, d3b4, 0ff0, 227a, 0
b40f, f4ac, fde2, b099, 0
828f, 4572, 2b37, 1212, 0
1146, 36ff, 3341, 181c, 0
0d74, 2215, 68db, cd65, 0
4611, a9bf, 01e8, 3e96, 0
23e4, 1432, cb20, a801, 0
39c7, b445, 0aa9, c84c, 0
0ed6, 6ed6, 59b2, 5006, 0
b4ce, 154a, 7892, 7fc0, 1
64e3, edd5, 3d12, 55df, 0
8517, a4bb, 90f6, 5375, 0
a7f8, 6c43, d80d, f098, 0
414a, 80e9, 62c8, 9fa8, 0
11c7, 4e00, 04d1, 7539, 0
10b7, 024b, d2ce, 7832, 0
5f65, 9892, 04a6, c5dc, 0
5886, 25fd, ae9d, 2c6e, 0
3204, 2688, 2bda, c588, 0
ce67, d8fc, 8d1a, 0bf6, 0
9adf, 050c, c93f, a41c, 0
50a8, c3fa, 510e, 31fb, 0
932b, 77dd, 0deb, 71fa, 0
caee, 99ce, ddcc, 266c, 0
4e99, 9f4c, b306, b1b2, 0
d9e0, 3054, 3191, d360, 0
c013, d8d1, cd1a, d7a3, 0
0520, 83ea, e8dd, 4f64, 0
0a49, bbd2, b5fe, 56d2, 0
3186, 247b, c81b, 6359, 1
b304, 99d7, dd0e, 7412, 0
bac7, 19dd, d338, f0ae, 0
d301, 32cf, db04, c32e, 0
9736, 7e86, f13d, 6512, 0
a180, b01a, 1684, 4fd2, 0
e88f, 0a7b, bf87, 7878, 0
1aa7, d042, 2532, 7332, 0
3450, 98bd, ec02, e4b5, 0
e849, e525, 1e27, 7e18, 0
e59b, 2501, f50d, e091, 0
393d, e87a, 38c0, 9616, 0
a0e2, d5d2, fbff, c5c9, 0
b0ca, c4f0, 76ec, 7fc1, 0
16f3, cd73, a02e, 05ef, 0
9d5f, 5010, 752e, c855, 0
6fde, 7463, a93f, ef29, 0
cf3d, e4cd, 96eb, cc89, 0
